[125/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 3.0} -> win 72.35 meanpct 44.16 sel 58.26 (859s)
[126/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0} -> win 72.55 meanpct 45.01 sel 58.78 (866s)
[127/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 3.0} -> win 72.60 meanpct 44.28 sel 58.44 (873s)
[128/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 5.0} -> win 72.65 meanpct 45.54 sel 59.09 (880s)
[129/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 3.0} -> win 72.50 meanpct 44.45 sel 58.48 (886s)
[130/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 5.0} -> win 72.65 meanpct 45.63 sel 59.14 (894s)
[131/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 3.0} -> win 72.70 meanpct 44.64 sel 58.67 (900s)
[132/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 5.0} -> win 72.60 meanpct 46.05 sel 59.32 (907s)
[133/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 3.0} -> win 66.67 meanpct 44.35 sel 55.51 (914s)
[134/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 5.0} -> win 65.77 meanpct 45.57 sel 55.67 (921s)
[135/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 3.0} -> win 70.35 meanpct 44.52 sel 57.44 (928s)
[136/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 5.0} -> win 69.11 meanpct 45.73 sel 57.42 (934s)
[137/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 3.0} -> win 70.35 meanpct 44.65 sel 57.50 (941s)
[138/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0} -> win 69.46 meanpct 46.06 sel 57.76 (948s)
[139/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 3.0} -> win 70.65 meanpct 44.81 sel 57.73 (956s)
[140/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 5.0} -> win 69.31 meanpct 46.17 sel 57.74 (962s)
[141/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 3.0} -> win 70.90 meanpct 45.10 sel 58.00 (969s)
[142/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 5.0} -> win 69.66 meanpct 46.46 sel 58.06 (976s)
[143/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 3.0} -> win 70.95 meanpct 45.14 sel 58.05 (982s)
[144/216] {'a_ma': 1.0, 'a_dd': 0.0, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 5.0} -> win 69.51 meanpct 46.62 sel 58.07 (989s)
[145/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 3.0} -> win 72.75 meanpct 42.66 sel 57.70 (996s)
[146/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 5.0} -> win 72.85 meanpct 42.86 sel 57.85 (1002s)
[147/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 3.0} -> win 71.95 meanpct 43.09 sel 57.52 (1009s)
[148/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 5.0} -> win 72.15 meanpct 43.63 sel 57.89 (1016s)
[149/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 3.0} -> win 74.14 meanpct 43.19 sel 58.66 (1023s)
[150/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0} -> win 74.29 meanpct 43.64 sel 58.97 (1030s)
[151/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 3.0} -> win 72.45 meanpct 43.47 sel 57.96 (1036s)
[152/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 5.0} -> win 72.65 meanpct 44.37 sel 58.51 (1043s)
[153/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 3.0} -> win 73.59 meanpct 43.53 sel 58.56 (1051s)
[154/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 5.0} -> win 73.69 meanpct 44.35 sel 59.02 (1059s)
[155/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 3.0} -> win 72.70 meanpct 43.84 sel 58.27 (1066s)
[156/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 0.5, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 5.0} -> win 72.70 meanpct 44.94 sel 58.82 (1078s)
[157/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 3.0} -> win 70.15 meanpct 43.38 sel 56.77 (1091s)
[158/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 5.0} -> win 70.05 meanpct 44.48 sel 57.27 (1102s)
[159/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 3.0} -> win 72.30 meanpct 43.80 sel 58.05 (1113s)
[160/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 5.0} -> win 72.05 meanpct 44.86 sel 58.45 (1120s)
[161/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 3.0} -> win 71.40 meanpct 43.73 sel 57.56 (1127s)
[162/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0} -> win 71.25 meanpct 45.06 sel 58.16 (1134s)
[163/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 3.0} -> win 72.45 meanpct 44.09 sel 58.27 (1142s)
[164/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 5.0} -> win 72.10 meanpct 45.33 sel 58.71 (1149s)
[165/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 3.0} -> win 71.95 meanpct 44.13 sel 58.04 (1156s)
[166/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 5.0} -> win 71.45 meanpct 45.54 sel 58.50 (1163s)
[167/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 3.0} -> win 72.55 meanpct 44.47 sel 58.51 (1170s)
[168/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 5.0} -> win 71.95 meanpct 45.72 sel 58.83 (1177s)
[169/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 3.0} -> win 68.11 meanpct 44.23 sel 56.17 (1185s)
[170/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 5.0} -> win 66.37 meanpct 45.26 sel 55.81 (1199s)
[171/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 3.0} -> win 70.65 meanpct 44.41 sel 57.53 (1211s)
[172/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 5.0} -> win 69.16 meanpct 45.56 sel 57.36 (1223s)
[173/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 3.0} -> win 70.45 meanpct 44.49 sel 57.47 (1234s)
[174/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0} -> win 68.76 meanpct 45.68 sel 57.22 (1246s)
[175/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 3.0} -> win 70.90 meanpct 44.72 sel 57.81 (1257s)
[176/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 5.0} -> win 69.51 meanpct 45.92 sel 57.71 (1269s)
[177/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 3.0} -> win 70.80 meanpct 44.82 sel 57.81 (1280s)
[178/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 5.0} -> win 69.16 meanpct 46.17 sel 57.66 (1291s)
[179/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 3.0} -> win 70.85 meanpct 45.00 sel 57.93 (1302s)
[180/216] {'a_ma': 1.0, 'a_dd': 0.5, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 5.0} -> win 69.86 meanpct 46.41 sel 58.13 (1313s)
[181/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 3.0} -> win 72.99 meanpct 42.59 sel 57.79 (1325s)
[182/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 5.0} -> win 72.94 meanpct 43.36 sel 58.15 (1337s)
[183/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 3.0} -> win 70.40 meanpct 43.16 sel 56.78 (1349s)
[184/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 5.0} -> win 70.05 meanpct 43.92 sel 56.99 (1360s)
[185/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 3.0} -> win 73.04 meanpct 42.98 sel 58.01 (1371s)
[186/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0} -> win 72.85 meanpct 44.00 sel 58.42 (1382s)
[187/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 3.0} -> win 70.75 meanpct 43.45 sel 57.10 (1393s)
[188/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 5.0} -> win 70.20 meanpct 44.48 sel 57.34 (1405s)
[189/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 3.0} -> win 73.34 meanpct 43.39 sel 58.37 (1416s)
[190/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 5.0} -> win 72.80 meanpct 44.51 sel 58.65 (1427s)
[191/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 3.0} -> win 71.00 meanpct 43.84 sel 57.42 (1434s)
[192/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 0.5, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 5.0} -> win 70.30 meanpct 44.94 sel 57.62 (1441s)
[193/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 3.0} -> win 71.65 meanpct 43.44 sel 57.54 (1448s)
[194/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 5.0} -> win 70.60 meanpct 44.31 sel 57.46 (1455s)
[195/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 3.0} -> win 70.95 meanpct 43.82 sel 57.38 (1462s)
[196/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 5.0} -> win 69.86 meanpct 44.62 sel 57.24 (1469s)
[197/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 3.0} -> win 72.99 meanpct 43.69 sel 58.34 (1476s)
[198/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0} -> win 71.80 meanpct 44.75 sel 58.28 (1483s)
[199/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 3.0} -> win 71.10 meanpct 44.09 sel 57.59 (1490s)
[200/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 5.0} -> win 69.91 meanpct 45.06 sel 57.48 (1497s)
[201/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 3.0} -> win 73.14 meanpct 44.07 sel 58.61 (1504s)
[202/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 5.0} -> win 71.75 meanpct 45.18 sel 58.46 (1513s)
[203/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 3.0} -> win 70.95 meanpct 44.40 sel 57.68 (1523s)
[204/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 1.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 5.0} -> win 70.05 meanpct 45.52 sel 57.79 (1530s)
[205/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 3.0} -> win 70.40 meanpct 44.15 sel 57.28 (1538s)
[206/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.0, 'm_max': 5.0} -> win 68.46 meanpct 45.23 sel 56.85 (1547s)
[207/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 3.0} -> win 69.91 meanpct 44.34 sel 57.12 (1560s)
[208/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.0, 'bias': 0.2, 'm_max': 5.0} -> win 68.96 meanpct 45.57 sel 57.26 (1571s)
[209/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 3.0} -> win 71.20 meanpct 44.45 sel 57.82 (1579s)
[210/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0} -> win 69.16 meanpct 45.56 sel 57.36 (1586s)
[211/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 3.0} -> win 70.40 meanpct 44.70 sel 57.55 (1595s)
[212/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.15, 'bias': 0.2, 'm_max': 5.0} -> win 70.10 meanpct 45.88 sel 57.99 (1605s)
[213/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 3.0} -> win 71.55 meanpct 44.77 sel 58.16 (1613s)
[214/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.0, 'm_max': 5.0} -> win 69.66 meanpct 46.01 sel 57.83 (1623s)
[215/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 3.0} -> win 71.20 meanpct 44.98 sel 58.09 (1635s)
[216/216] {'a_ma': 1.0, 'a_dd': 1.0, 'a_mvrv': 2.0, 'a_flow': 0.3, 'bias': 0.2, 'm_max': 5.0} -> win 69.96 meanpct 46.27 sel 58.11 (1642s)

ROUND 2 GRID COMPLETE: 216 configurations, single pass
winner: {'a_ma': 0.0, 'a_dd': 0.0, 'a_mvrv': 1.0, 'a_flow': 0.15, 'bias': 0.0, 'm_max': 5.0}
development: win 77.98  mean pct 44.64  selection 61.31
candidate v1 on the same metric: 58.45  ->  round 2 BEATS v1
hold-out (untouched, starts 2024-07-01+): windows 420  win 60.48  RW 48.51  score 54.49  (uniform RW 48.61)
regime A: windows 2557  win 66.60  RW 39.19  score 52.89
regime B: windows 2793  win 68.99  RW 48.51  score 58.75
regime C: windows 3075  win 64.49  RW 39.15  score 51.82
gates: probe PASS, constraints PASS
