windows,win_rate,rw_spd_pct,score,mean_pct,uniform_rw_spd_pct,mean_excess,min_excess,selection_metric,active_terms,a_ma,a_dd,a_mvrv,a_flow,bias,m_max
2007,69.30742401594419,66.39799787466478,67.8527109453045,46.16763764508104,44.1534515035299,7.026575922125197,-22.148327877182588,57.73753083051261,4,1.0,0.0,2.0,0.15,0.2,5.0
2007,69.00847035376184,61.22371940823097,65.1160948809964,46.46588136988073,44.1534515035299,7.32481964692489,-22.3090710888598,57.737175861821285,3,0.0,0.5,2.0,0.3,0.0,5.0
2007,70.65271549576482,64.53493961029508,67.59382755302995,44.810696654650044,44.1534515035299,5.669634931694203,-19.49772858981942,57.731706075207434,4,1.0,0.0,2.0,0.15,0.2,3.0
2007,70.70254110612855,61.75599187668249,66.22926649140553,44.74764421390975,44.1534515035299,5.606582490953908,-21.040523074186336,57.72509266001915,3,0.0,1.0,2.0,0.3,0.0,3.0
2007,69.50672645739911,67.85063147542061,68.67867896640986,45.92146682491269,44.1534515035299,6.780405101956848,-24.7675569330336,57.714096641155905,5,1.0,0.5,2.0,0.15,0.2,5.0
2007,72.39661185849526,50.343704161620735,61.370158010058,43.010799892055196,44.1534515035299,3.869738169099358,-17.044285916739724,57.70370587527523,2,0.0,1.0,0.5,0.0,0.0,5.0
2007,72.74539113104136,49.546872416488576,61.146131773764964,42.661976972086855,44.1534515035299,3.5209152491310087,-14.519791560157845,57.70368405156411,3,1.0,0.5,0.5,0.0,0.0,3.0
2007,70.15445939212755,59.14535267850957,64.64990603531857,45.24991902481508,44.1534515035299,6.108857301859234,-22.94367770514076,57.70218920847131,4,0.0,1.0,1.0,0.15,0.2,5.0
2007,70.4035874439462,64.47034462795514,67.43696603595066,44.95851265902183,44.1534515035299,5.817450936065984,-18.6880058787567,57.68105005148401,3,0.0,0.0,2.0,0.15,0.2,3.0
2007,70.95166915794718,58.880323931676,64.91599654481159,44.39973533143721,44.1534515035299,5.258673608481369,-23.96793956233335,57.6757022446922,5,1.0,1.0,1.0,0.3,0.2,3.0
2007,69.15794718485301,61.938249304821674,65.54809824483735,46.171336847466705,44.1534515035299,7.030275124510861,-23.625910200816275,57.66464201615986,4,1.0,0.5,2.0,0.3,0.0,5.0
2007,70.30393622321873,64.18509284222702,67.24451453272287,45.02060200793059,44.1534515035299,5.879540284974749,-20.903247436683433,57.66226911557466,4,0.0,0.5,2.0,0.3,0.2,3.0
2007,70.30393622321873,54.28612319068852,62.29502970695363,44.939489020157104,44.1534515035299,5.798427297201256,-23.773511831942965,57.62171262168792,5,1.0,1.0,0.5,0.3,0.2,5.0
2007,69.10812157448929,66.57667631773579,67.84239894611254,46.08455513380884,44.1534515035299,6.943493410852995,-19.154040763116882,57.59633835414907,2,0.0,0.0,2.0,0.0,0.2,5.0
2007,71.10114598903836,59.77246623849597,65.43680611376716,44.087389037706664,44.1534515035299,4.9463273147508255,-23.26174223546945,57.594267513372515,5,1.0,1.0,1.0,0.15,0.2,3.0
2007,71.05132037867465,59.145346419098416,65.09833339888652,44.081590316051994,44.1534515035299,4.940528593096147,-20.861357147383846,57.566455347363316,4,0.0,1.0,1.0,0.15,0.2,3.0
2007,71.40009965122073,52.852965670650676,62.1265326609357,43.72849643885849,44.1534515035299,4.587434715902653,-18.341344494966137,57.56429804503961,4,1.0,0.5,1.0,0.15,0.0,3.0
