windows,win_rate,rw_spd_pct,score,mean_pct,uniform_rw_spd_pct,mean_excess,min_excess,selection_metric,active_terms,a_ma,a_dd,bias,a_mvrv,m_max
2007,67.51370204285003,63.69223586004365,65.60296895144684,44.92259277797942,44.1534515035299,5.781531055023579,-29.792477168910782,56.21814741041472,4,1.0,2.0,0.2,1.0,5.0
2007,70.70254110612855,50.924500826986595,60.813520966557576,41.59774862911833,44.1534515035299,2.456686906162488,-15.568480833565765,56.15014486762344,3,1.0,0.5,0.2,0.0,3.0
2007,70.70254110612855,50.924500826986595,60.813520966557576,41.59774862911833,44.1534515035299,2.456686906162488,-15.568480833565765,56.15014486762344,3,1.0,0.5,0.2,0.0,5.0
2007,68.46038863976084,63.02713402216398,65.7437613309624,43.81217427269116,44.1534515035299,4.671112549735311,-24.650625580169397,56.136281456226,3,0.0,2.0,0.2,1.0,3.0
2007,68.46038863976084,63.487052716792874,65.97372067827686,43.80284551442641,44.1534515035299,4.661783791470568,-25.23120086842955,56.13161707709362,4,1.0,2.0,0.2,1.0,3.0
2007,67.36422521175885,63.04621386509889,65.20521953842888,44.82932042278508,44.1534515035299,5.688258699829234,-27.844747999944136,56.09677281727197,3,0.0,2.0,0.2,1.0,5.0
2007,70.00498256103637,49.47044196250221,59.73771226176929,42.072791459781854,44.1534515035299,2.9317297368260125,-23.36122466387866,56.03888701040911,2,1.0,2.0,0.0,0.0,3.0
2007,69.50672645739911,52.17828753577863,60.84250699658887,42.296123753441385,44.1534515035299,3.1550620304855395,-20.340275459302102,55.901425105420245,3,1.0,1.0,0.2,0.0,5.0
2007,67.41405082212258,59.09977102151348,63.25691092181803,44.22856093496901,44.1534515035299,5.087499212013157,-29.079425617247395,55.82130587854579,4,1.0,2.0,0.2,0.5,5.0
2007,68.31091180866966,58.49924120414279,63.405076506406225,43.245268904576015,44.1534515035299,4.1042071816201755,-24.542112411242325,55.77809035662284,3,0.0,2.0,0.2,0.5,3.0
2007,68.31091180866966,59.09974772438567,63.70532976652767,43.22697428510346,44.1534515035299,4.085912562147617,-25.286053515858328,55.76894304688656,4,1.0,2.0,0.2,0.5,3.0
2007,69.50672645739911,48.95808361795535,59.23240503767723,42.000901786423015,44.1534515035299,2.859840063467173,-21.171668088787523,55.75381412191106,1,0.0,2.0,0.0,0.0,3.0
2007,69.35724962630793,52.17828753572752,60.76776858101773,42.068024843035474,44.1534515035299,2.926963120079634,-20.308913926942804,55.7126372346717,3,1.0,1.0,0.2,0.0,3.0
2007,68.85899352267066,49.47044236166501,59.16471794216783,42.473623200989806,44.1534515035299,3.3325614780339627,-24.938217396161033,55.66630836183023,2,1.0,2.0,0.0,0.0,5.0
2007,67.01544593921275,58.49926484903475,62.75735539412375,44.0703279258818,44.1534515035299,4.929266202925958,-26.936951271574088,55.542886932547276,3,0.0,2.0,0.2,0.5,5.0
2007,68.80916791230692,48.95808400661802,58.88362595946247,42.252553489013174,44.1534515035299,3.1114917660573314,-22.95521871218232,55.53086070066004,1,0.0,2.0,0.0,0.0,5.0
2007,68.16143497757847,54.26297587731543,61.212205427446946,42.61589669321031,44.1534515035299,3.4748349702544594,-24.130905545695615,55.38866583539439,2,0.0,2.0,0.2,0.0,3.0
2007,68.95864474339811,51.687915813539426,60.32328027846877,41.8143758076568,44.1534515035299,2.673314084700955,-17.126856088922537,55.386510275527456,2,0.0,1.0,0.2,0.0,3.0
2007,68.95864474339811,51.687915813539426,60.32328027846877,41.8143758076568,44.1534515035299,2.673314084700955,-17.126856088922537,55.386510275527456,2,0.0,1.0,0.2,0.0,5.0
2007,68.11160936721475,54.80060509965869,61.456107233436725,42.56640821592603,44.1534515035299,3.425346492970184,-25.312939494473973,55.33900879157039,3,1.0,2.0,0.2,0.0,3.0
2007,69.50672645739911,50.45768389555894,59.98220517647903,41.04183659015437,44.1534515035299,1.900774867198524,-11.351867438849862,55.274281523776736,2,0.0,0.5,0.2,0.0,3.0
2007,69.50672645739911,50.45768389555894,59.98220517647903,41.04183659015437,44.1534515035299,1.900774867198524,-11.351867438849862,55.274281523776736,2,0.0,0.5,0.2,0.0,5.0
2007,66.86596910812158,54.800610547028015,60.833289827574795,43.11721748886638,44.1534515035299,3.9761557659105407,-28.269299296706244,54.99159329849398,3,1.0,2.0,0.2,0.0,5.0
2007,66.61684105630295,54.26298134748789,60.43991120189541,42.97970620499034,44.1534515035299,3.838644482034499,-25.11120838466557,54.79827363064665,2,0.0,2.0,0.2,0.0,5.0
