window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-04-15 → 2017-04-15,77557.66620995408,232915.65491887127,144420.73828800503,159326.61706729536,43.03806494516826,52.63260134665217,9.594536401483914
2016-04-16 → 2017-04-16,77557.66620995408,232915.65491887127,144019.1925620273,158777.45037631624,42.77960013797378,52.27911666553413,9.499516527560353
2016-04-17 → 2017-04-17,77557.66620995408,232915.65491887127,143616.27983094438,158234.2916241746,42.520255424237924,51.92949914238293,9.409243718145007
2016-04-18 → 2017-04-18,77557.66620995408,232743.82923860825,143207.1812597443,157681.78059637078,42.30371688335927,51.63096555948887,9.3272486761296
2016-04-19 → 2017-04-19,77557.66620995408,228535.52828649737,142797.1561238473,157122.1141277633,43.21129536250677,52.6994135587053,9.488118196198535
2016-04-20 → 2017-04-20,77557.66620995408,228454.3622158911,142393.83238885493,156578.19013932446,42.967253687482916,52.36729896740836,9.400045279925443
2016-04-21 → 2017-04-21,77557.66620995408,228454.3622158911,141995.6484617856,156057.17878096562,42.70337519470686,52.02202211764993,9.318646922943074
2016-04-22 → 2017-04-22,77557.66620995408,228454.3622158911,141611.10355694042,155567.33021873864,42.448535350612424,51.69739700974982,9.248861659137397
2016-04-23 → 2017-04-23,77557.66620995408,228454.3622158911,141219.99037165163,155077.25646397696,42.18934267400577,51.372622665623425,9.183279991617653
2016-04-24 → 2017-04-24,77557.66620995408,228454.3622158911,140835.38284525563,154592.36562749592,41.934461330294404,51.05128306753046,9.116821737236059
2016-04-25 → 2017-04-25,77557.66620995408,228454.3622158911,140459.2325524254,154130.42477564013,41.68518463783758,50.74515253977019,9.059967901932609
2016-04-26 → 2017-04-26,77131.60176632316,228454.3622158911,140082.79508307547,153680.531141909,41.60061125618466,50.58652720064387,8.985915944459208
2016-04-27 → 2017-04-27,74300.27958732945,228454.3622158911,139703.98924925373,153229.57726734286,42.42749108339625,51.20156166748801,8.77407058409176
2016-04-28 → 2017-04-28,74184.79320063037,228454.3622158911,139293.7141730579,152732.06222631945,42.204643072534154,50.91559503735892,8.710951964824766
2016-04-29 → 2017-04-29,73653.14615724926,228454.3622158911,138889.21466747063,152210.20175234368,42.14183206772008,50.74705328240795,8.605221214687866
2016-04-30 → 2017-04-30,72361.18448066026,228454.3622158911,138489.07143012152,151703.45444312674,42.36436717409203,50.83006900983772,8.46570183574569
2016-05-01 → 2017-05-01,69592.25607570364,228454.3622158911,138071.91536327,151175.0198919045,43.10635239037852,51.35445185663619,8.24809946625767
2016-05-02 → 2017-05-02,68314.45371497168,228454.3622158911,137658.0886346295,150646.7290894284,43.30190741882415,51.41271538442527,8.110807965601118
2016-05-03 → 2017-05-03,65815.06602518205,228454.3622158911,137223.83223191212,150088.6595778639,43.90621939423357,51.81625568144587,7.9100362872123
2016-05-04 → 2017-05-04,64942.23170889377,228454.3622158911,136796.295289266,149532.62725114106,43.944179161250254,51.73340673866844,7.789227577418188
2016-05-05 → 2017-05-05,64942.23170889377,228454.3622158911,136365.51596923565,148983.8125364015,43.680725117385336,51.3977651486299,7.717040031244565
2016-05-06 → 2017-05-06,63561.25406921095,228454.3622158911,135931.11892539836,148416.34409224012,43.888956712375766,51.46066501915082,7.571708306775051
2016-05-07 → 2017-05-07,63561.25406921095,228454.3622158911,135518.34724081433,147901.47305773542,43.638629885970836,51.14841968622478,7.509789800253941
2016-05-08 → 2017-05-08,59344.134688936545,228454.3622158911,135088.27763275505,147342.78338336106,44.78980606406292,52.03626651167409,7.24646044761117
2016-05-09 → 2017-05-09,58165.64132931377,228454.3622158911,134655.00995643224,146801.65017582825,44.91746031615626,52.050428463521946,7.132968147365688
2016-05-10 → 2017-05-10,56101.013240400134,228454.3622158911,134218.76323817114,146252.4170702008,45.3241845674142,52.30615149962674,6.9819669322125435
2016-05-11 → 2017-05-11,54481.43742359763,228454.3622158911,133761.9083436119,145673.5183662934,45.57058002828161,52.417398311587924,6.8468182833063125
2016-05-12 → 2017-05-12,54481.43742359763,228454.3622158911,133320.23629568738,145138.2360825321,45.316706014005064,52.10971693852349,6.793010924518427
2016-05-13 → 2017-05-13,54481.43742359763,228454.3622158911,132874.05468828027,144551.63883565902,45.060239895533,51.77253961764242,6.712299722109421
2016-05-14 → 2017-05-14,54481.43742359763,228454.3622158911,132428.75498488918,143983.47898166958,44.80428069732861,51.445960148642996,6.641679451314388
2016-05-15 → 2017-05-15,54481.43742359763,228454.3622158911,131989.65870474358,143445.2799715859,44.55188723974327,51.13660223520547,6.5847149954622
2016-05-16 → 2017-05-16,54481.43742359763,228454.3622158911,131552.30246067003,142889.62257196533,44.300493958521095,50.81720920305178,6.516715244530687
2016-05-17 → 2017-05-17,54481.43742359763,228454.3622158911,131103.1628004203,142307.43778151443,44.04232754510593,50.48256817132458,6.440240626218653
2016-05-18 → 2017-05-18,52791.41845486765,228454.3622158911,130644.98386074562,141691.83628415182,44.3198569595828,50.60852102662396,6.288664067041161
2016-05-19 → 2017-05-19,50824.74462526852,228454.3622158911,130182.67799733016,141068.2085046374,44.67607060606041,50.804288779898286,6.12821817383788
