window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-01-26 → 2019-01-26,8608.846026879573,31396.444360089477,16098.302295751626,18843.71743457816,32.86636950220929,44.91421718971858,12.04784768750929
2018-01-27 → 2019-01-27,8608.846026879573,31396.444360089477,16150.777758729811,18907.487171493558,33.096650298855195,45.19406123463691,12.097410935781717
2018-01-28 → 2019-01-28,8608.846026879573,31396.444360089477,16206.183417871507,19022.852064682545,33.33978982734578,45.70032298061853,12.360533153272748
2018-01-29 → 2019-01-29,8665.013949999768,31396.444360089477,16263.120821486695,19117.40172657726,33.42555542881448,45.982094342545345,12.556538913730869
2018-01-30 → 2019-01-30,8665.013949999768,31396.444360089477,16318.052228249458,19164.513370028515,33.667209410863855,46.18934765921451,12.522138248350657
2018-01-31 → 2019-01-31,8665.013949999768,31396.444360089477,16370.740107389045,19240.58883243664,33.89899367691779,46.5240184697868,12.625024792869013
2018-02-01 → 2019-02-01,8665.013949999768,31396.444360089477,16422.86306342347,19283.30209090469,34.128292735947916,46.71192243226289,12.583629696314972
2018-02-02 → 2019-02-02,8665.013949999768,31396.444360089477,16471.561060409345,19327.843989565416,34.34252473150355,46.907870939933375,12.565346208429823
2018-02-03 → 2019-02-03,8665.013949999768,31396.444360089477,16520.517091256683,19405.871822743997,34.557891868389085,47.2511306106664,12.693238742277316
2018-02-04 → 2019-02-04,8665.013949999768,31396.444360089477,16570.689764359973,19465.945757254623,34.77861125207125,47.515407576202016,12.736796324130765
2018-02-05 → 2019-02-05,8665.013949999768,31396.444360089477,16617.313149117315,19514.038494389664,34.983716623428116,47.72697691551511,12.743260292086994
2018-02-06 → 2019-02-06,8665.013949999768,31396.444360089477,16658.559183737878,19597.57681171169,35.1651659817679,48.09447828175093,12.929312299983032
2018-02-07 → 2019-02-07,8665.013949999768,31396.444360089477,16704.596683327505,19663.74173560224,35.36769392989559,48.38555069865077,13.01785676875518
2018-02-08 → 2019-02-08,8665.013949999768,31396.444360089477,16744.395500324565,19591.003166694576,35.542776695384,48.065559534014774,12.522782838630775
2018-02-09 → 2019-02-09,8665.013949999768,31396.444360089477,16786.600650381373,19604.024247240748,35.728445389766186,48.122841809310536,12.39439641954435
2018-02-10 → 2019-02-10,8665.013949999768,31396.444360089477,16830.07205179181,19617.812295311982,35.919684571050354,48.183498124476316,12.263813553425962
2018-02-11 → 2019-02-11,8665.013949999768,31396.444360089477,16874.13606309631,19666.84630336753,36.11353075894772,48.39920829832346,12.28567753937574
2018-02-12 → 2019-02-12,8665.013949999768,31396.444360089477,16916.542539457067,19702.957722848576,36.30008512704386,48.558069482285816,12.257984355241959
2018-02-13 → 2019-02-13,8665.013949999768,31396.444360089477,16962.272753047957,19744.941779142537,36.50126126407478,48.742765542043344,12.241504277968566
2018-02-14 → 2019-02-14,8665.013949999768,31396.444360089477,17006.926162285872,19789.820705599293,36.69770032854339,48.940196700783076,12.242496372239685
2018-02-15 → 2019-02-15,8665.013949999768,31396.444360089477,17054.70693806179,19829.249519833516,36.90789728893666,49.113651751885904,12.205754462949244
2018-02-16 → 2019-02-16,8665.013949999768,31396.444360089477,17103.89180953251,19859.992728286787,37.124271140398676,49.24889712755581,12.124625987157131
2018-02-17 → 2019-02-17,8665.013949999768,31396.444360089477,17152.495859809755,19879.18402144432,37.338089846042784,49.33332337267681,11.995233526634024
2018-02-18 → 2019-02-18,8665.013949999768,31396.444360089477,17198.520317007256,19804.341556799027,37.540560418141375,49.00407675996883,11.463516341827457
2018-02-19 → 2019-02-19,8665.013949999768,31396.444360089477,17242.519251116897,19793.159793977462,37.73412031875419,48.954886002414916,11.22076568366073
2018-02-20 → 2019-02-20,8665.013949999768,31396.444360089477,17287.485557395314,19783.793578525685,37.93193587838768,48.91368219217154,10.981746313783866
2018-02-21 → 2019-02-21,8665.013949999768,31396.444360089477,17333.3869195321,19805.69949459906,38.133864931283576,49.01005059344756,10.876185662163984
2018-02-22 → 2019-02-22,8665.013949999768,31396.444360089477,17376.463657123404,19797.853742822852,38.32336790938119,48.97553559973768,10.652167690356492
2018-02-23 → 2019-02-23,8665.013949999768,31396.444360089477,17415.279672852856,19748.148363132943,38.4941271402311,48.75687193100593,10.262744790774832
2018-02-24 → 2019-02-24,8665.013949999768,31396.444360089477,17461.163616759623,19874.074476375674,38.69597956693276,49.31084548643532,10.614865919502556
2018-02-25 → 2019-02-25,8665.013949999768,31396.444360089477,17504.444070445148,19891.421911405632,38.88637873189827,49.38716023969544,10.500781507797171
2018-02-26 → 2019-02-26,8665.013949999768,31396.444360089477,17547.966307610375,19928.24132911964,39.077841549591916,49.54913604609988,10.471294496507966
2018-02-27 → 2019-02-27,8665.013949999768,31396.444360089477,17593.384269442515,19960.033557839284,39.27764403017835,49.688996266711136,10.411352236532785
2018-02-28 → 2019-02-28,8665.013949999768,31396.444360089477,17639.774070645817,19992.617896488384,39.48172182188085,49.83234113353763,10.350619311656779
2018-03-01 → 2019-03-01,8665.013949999768,31396.444360089477,17684.965984999737,20019.945916573255,39.68052987548166,49.95256242886246,10.272032553380797
2018-03-02 → 2019-03-02,8665.013949999768,31396.444360089477,17731.67284484927,20048.747146327525,39.88600247006506,50.079264661122714,10.193262191057656
2018-03-03 → 2019-03-03,8665.013949999768,31396.444360089477,17779.10197501802,20082.823139635017,40.0946524727842,50.22917160799204,10.134519135207846
