window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-04-21 → 2017-04-21,77557.66620995408,228454.3622158911,141995.6484617856,141995.6484617856,42.70337519470686,42.70337519470686,0.0
2016-04-22 → 2017-04-22,77557.66620995408,228454.3622158911,141611.10355694042,141611.10355694045,42.448535350612424,42.448535350612445,2.1316282072803006e-14
2016-04-23 → 2017-04-23,77557.66620995408,228454.3622158911,141219.99037165163,141219.9903716516,42.18934267400577,42.18934267400575,-2.1316282072803006e-14
2016-04-24 → 2017-04-24,77557.66620995408,228454.3622158911,140835.38284525563,140835.3828452556,41.934461330294404,41.93446133029438,-2.1316282072803006e-14
2016-04-25 → 2017-04-25,77557.66620995408,228454.3622158911,140459.2325524254,140459.2325524254,41.68518463783758,41.68518463783758,0.0
2016-04-26 → 2017-04-26,77131.60176632316,228454.3622158911,140082.79508307547,140082.79508307547,41.60061125618466,41.60061125618466,0.0
2016-04-27 → 2017-04-27,74300.27958732945,228454.3622158911,139703.98924925373,139703.98924925373,42.42749108339625,42.42749108339625,0.0
2016-04-28 → 2017-04-28,74184.79320063037,228454.3622158911,139293.7141730579,139293.71417305787,42.204643072534154,42.20464307253413,-2.1316282072803006e-14
2016-04-29 → 2017-04-29,73653.14615724926,228454.3622158911,138889.21466747063,138889.2146674706,42.14183206772008,42.14183206772006,-2.1316282072803006e-14
2016-04-30 → 2017-04-30,72361.18448066026,228454.3622158911,138489.07143012152,138489.07143012152,42.36436717409203,42.36436717409203,0.0
2016-05-01 → 2017-05-01,69592.25607570364,228454.3622158911,138071.91536327,138071.91536327,43.10635239037852,43.10635239037852,0.0
2016-05-02 → 2017-05-02,68314.45371497168,228454.3622158911,137658.0886346295,137658.0886346295,43.30190741882415,43.30190741882415,0.0
2016-05-03 → 2017-05-03,65815.06602518205,228454.3622158911,137223.83223191212,137223.83223191212,43.90621939423357,43.90621939423357,0.0
2016-05-04 → 2017-05-04,64942.23170889377,228454.3622158911,136796.295289266,136796.29528926598,43.944179161250254,43.94417916125023,-2.1316282072803006e-14
2016-05-05 → 2017-05-05,64942.23170889377,228454.3622158911,136365.51596923565,136365.51596923565,43.680725117385336,43.680725117385336,0.0
2016-05-06 → 2017-05-06,63561.25406921095,228454.3622158911,135931.11892539836,135931.11892539836,43.888956712375766,43.888956712375766,0.0
2016-05-07 → 2017-05-07,63561.25406921095,228454.3622158911,135518.34724081433,135518.34724081436,43.638629885970836,43.63862988597085,1.4210854715202004e-14
2016-05-08 → 2017-05-08,59344.134688936545,228454.3622158911,135088.27763275505,135088.27763275505,44.78980606406292,44.78980606406292,0.0
2016-05-09 → 2017-05-09,58165.64132931377,228454.3622158911,134655.00995643224,134655.00995643222,44.91746031615626,44.917460316156244,-1.4210854715202004e-14
2016-05-10 → 2017-05-10,56101.013240400134,228454.3622158911,134218.76323817114,134218.76323817112,45.3241845674142,45.324184567414186,-1.4210854715202004e-14
2016-05-11 → 2017-05-11,54481.43742359763,228454.3622158911,133761.9083436119,133761.90834361187,45.57058002828161,45.57058002828159,-2.1316282072803006e-14
2016-05-12 → 2017-05-12,54481.43742359763,228454.3622158911,133320.23629568738,133320.23629568738,45.316706014005064,45.316706014005064,0.0
2016-05-13 → 2017-05-13,54481.43742359763,228454.3622158911,132874.05468828027,132874.05468828027,45.060239895533,45.060239895533,0.0
2016-05-14 → 2017-05-14,54481.43742359763,228454.3622158911,132428.75498488918,132428.75498488918,44.80428069732861,44.80428069732861,0.0
2016-05-15 → 2017-05-15,54481.43742359763,228454.3622158911,131989.65870474358,131989.65870474358,44.55188723974327,44.55188723974327,0.0
2016-05-16 → 2017-05-16,54481.43742359763,228454.3622158911,131552.30246067003,131552.30246067,44.300493958521095,44.30049395852107,-2.1316282072803006e-14
2016-05-17 → 2017-05-17,54481.43742359763,228454.3622158911,131103.1628004203,131103.16280042028,44.04232754510593,44.042327545105906,-2.1316282072803006e-14
2016-05-18 → 2017-05-18,52791.41845486765,228454.3622158911,130644.98386074562,130644.98386074559,44.3198569595828,44.31985695958278,-2.1316282072803006e-14
2016-05-19 → 2017-05-19,50824.74462526852,228454.3622158911,130182.67799733016,130182.67799733015,44.67607060606041,44.67607060606041,0.0
2016-05-20 → 2017-05-20,48825.319499160396,226984.52458407832,129691.88826313142,129691.8882631314,45.39005925931626,45.390059259316246,-1.4210854715202004e-14
2016-05-21 → 2017-05-21,48825.319499160396,226984.52458407832,129207.8801140744,129207.88011407442,45.11838755488407,45.11838755488409,1.4210854715202004e-14
2016-05-22 → 2017-05-22,48101.35532716232,226984.52458407832,128724.04348786769,128724.0434878677,45.07002447218121,45.07002447218121,0.0
2016-05-23 → 2017-05-23,44300.94160883688,225121.25506433824,128224.90801525774,128224.90801525775,46.41290837440892,46.41290837440892,0.0
2016-05-24 → 2017-05-24,41407.743586205004,224379.02574822176,127722.9585303448,127722.95853034481,47.174187076915004,47.17418707691501,7.105427357601002e-15
2016-05-25 → 2017-05-25,41407.743586205004,221951.18176363033,127227.69030579564,127227.69030579564,47.53423751421686,47.53423751421686,0.0
2016-05-26 → 2017-05-26,41407.743586205004,220054.09166218038,126741.13198540594,126741.13198540594,47.76665703958865,47.76665703958865,0.0
2016-05-27 → 2017-05-27,41407.743586205004,211945.18065971642,126273.54290320154,126273.54290320154,49.76373561918519,49.76373561918519,0.0
2016-05-28 → 2017-05-28,41407.743586205004,189760.1087175169,125817.2163646463,125817.2163646463,56.897962296541415,56.897962296541415,0.0
2016-05-29 → 2017-05-29,41407.743586205004,189760.1087175169,125422.1712561914,125422.17125619139,56.63167391744801,56.631673917448,-1.4210854715202004e-14
