window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-03-10 → 2019-03-10,10208.325616879292,31396.444360089477,18093.61182236313,18608.91848059445,37.215603239955925,39.64765803668699,2.432054796731066
2018-03-11 → 2019-03-11,10208.325616879292,31396.444360089477,18133.454521326967,18635.8681136005,37.40364588520777,39.77485023025862,2.371204345050849
2018-03-12 → 2019-03-12,10208.325616879292,31396.444360089477,18175.538350841245,18663.172124878085,37.60226582888618,39.903714956799455,2.3014491279132727
2018-03-13 → 2019-03-13,10208.325616879292,31396.444360089477,18216.60213306209,18690.430834761828,37.796071530650075,40.03236587769577,2.2362943470456926
2018-03-14 → 2019-03-14,10208.325616879292,31396.444360089477,18257.673563941524,18717.611857140473,37.989913331223306,40.16065014260888,2.1707368113855736
2018-03-15 → 2019-03-15,10208.325616879292,31396.444360089477,18294.466307021317,18742.24335211305,38.16356132482625,40.27690159122072,2.1133402663944736
2018-03-16 → 2019-03-16,10208.325616879292,31396.444360089477,18329.903399760755,18766.006474733,38.33081115558715,40.38905464694004,2.05824349135289
2018-03-17 → 2019-03-17,10208.325616879292,31396.444360089477,18366.15878243581,18788.029441539707,38.5019230089539,40.49299481771978,1.9910718087658807
2018-03-18 → 2019-03-18,10208.325616879292,31396.444360089477,18400.324875595677,18810.041700466514,38.663174196819824,40.59688445130918,1.9337102544893554
2018-03-19 → 2019-03-19,10208.325616879292,31396.444360089477,18435.33169326136,18832.493478890603,38.828393290076505,40.702848452626114,1.8744551625496086
2018-03-20 → 2019-03-20,10208.325616879292,31396.444360089477,18471.113568632547,18855.34460198372,38.99727036597384,40.810697211499246,1.813426845525406
2018-03-21 → 2019-03-21,10208.325616879292,31396.444360089477,18509.11245894632,18878.558381456423,39.17661092364346,40.92025757291709,1.7436466492736287
2018-03-22 → 2019-03-22,10208.325616879292,31396.444360089477,18546.924845993388,18901.77970921397,39.35507125561221,41.02985355941772,1.6747823038055074
2018-03-23 → 2019-03-23,10208.325616879292,31396.444360089477,18584.176871274878,18924.863149133485,39.530886889519905,41.13879876686759,1.6079118773476822
2018-03-24 → 2019-03-24,10208.325616879292,31396.444360089477,18621.839295287617,18948.00416726228,39.70863945202529,41.24801572194157,1.539376269916282
2018-03-25 → 2019-03-25,10208.325616879292,31396.444360089477,18660.01936091801,18970.999071149512,39.88883508946303,41.3565430724153,1.4677079829522697
2018-03-26 → 2019-03-26,10208.325616879292,31396.444360089477,18697.388988920233,18993.82241816783,40.06520576425074,41.46426073859853,1.3990549743477914
2018-03-27 → 2019-03-27,10208.325616879292,31396.444360089477,18731.799384016296,19016.356136835922,40.227609965931414,41.570611467236546,1.3430015013051317
2018-03-28 → 2019-03-28,10208.325616879292,31396.444360089477,18765.05696476656,19038.514730361603,40.38457331484092,41.67519174543034,1.2906184305894186
2018-03-29 → 2019-03-29,10208.325616879292,31396.444360089477,18797.430051143692,19060.74982721536,40.5373621809478,41.78013309073446,1.2427709097866568
2018-03-30 → 2019-03-30,10208.325616879292,31396.444360089477,18825.766261745037,19081.953168469056,40.67109850244367,41.88020493529351,1.2091064328498433
2018-03-31 → 2019-03-31,10208.325616879292,31396.444360089477,18852.50781977411,19102.686040646247,40.797308659905816,41.97805634168058,1.1807476817747613
2018-04-01 → 2019-04-01,10208.325616879292,31396.444360089477,18879.058965852688,19123.427866643546,40.92262014414076,42.075950006751455,1.153329862610697
2018-04-02 → 2019-04-02,10208.325616879292,31396.444360089477,18894.623393420894,19143.841733873716,40.996078424023175,42.172295829037886,1.176217405014711
2018-04-03 → 2019-04-03,10208.325616879292,31396.444360089477,18910.85893084349,19164.42905263143,41.072704091546385,42.26946027769527,1.196756186148889
2018-04-04 → 2019-04-04,10208.325616879292,31396.444360089477,18929.67231423389,19185.397204318066,41.161496228396324,42.368422115415555,1.2069258870192314
2018-04-05 → 2019-04-05,10208.325616879292,31396.444360089477,18943.661099218723,19205.372176840465,41.22751806428639,42.46269651874738,1.2351784544609856
2018-04-06 → 2019-04-06,10208.325616879292,31396.444360089477,18957.63606741106,19225.28966413426,41.29347469008081,42.55669961328911,1.2632249232083055
2018-04-07 → 2019-04-07,10208.325616879292,31396.444360089477,18968.95752613704,19244.86563820976,41.3469077431196,42.64909089310377,1.3021831499841667
2018-04-08 → 2019-04-08,10208.325616879292,31396.444360089477,18980.995489284043,19264.784808005315,41.403722429184455,42.74310192842486,1.3393794992404082
2018-04-09 → 2019-04-09,10208.325616879292,31396.444360089477,18994.606947957254,19284.816656920724,41.46796342593445,42.83764476707035,1.3696813411359017
2018-04-10 → 2019-04-10,10208.325616879292,31396.444360089477,19005.488310627738,19304.388888161942,41.519319390106446,42.93001838210633,1.4106989919998867
2018-04-11 → 2019-04-11,10208.325616879292,31396.444360089477,19019.503485890174,19324.03434918869,41.58546577824168,43.0227376143555,1.4372718361138226
2018-04-12 → 2019-04-12,10208.325616879292,31396.444360089477,19033.91514015078,19343.81106743445,41.653483399037874,43.116076331612305,1.462592932574431
2018-04-13 → 2019-04-13,10208.325616879292,31396.444360089477,19053.18823572579,19364.728994689427,41.74444520555119,43.21480112878987,1.4703559232386851
2018-04-14 → 2019-04-14,10208.325616879292,31396.444360089477,19071.669388303722,19385.607551149264,41.83166933715964,43.31334011053183,1.481670773372194
2018-04-15 → 2019-04-15,10208.325616879292,31396.444360089477,19091.72372899705,19406.53781444554,41.92631832858912,43.412123129212915,1.4858048006237965
2018-04-16 → 2019-04-16,10208.325616879292,31396.444360089477,19111.45487306592,19427.757226941805,42.019441952767366,43.51227082402922,1.4928288712618567
2018-04-17 → 2019-04-17,10208.325616879292,31396.444360089477,19129.779422765165,19448.62672664923,42.10592697732915,43.61076706128536,1.5048400839562106
2018-04-18 → 2019-04-18,10208.325616879292,31396.444360089477,19146.901995524146,19469.299222130576,42.186739120051676,43.708333512237836,1.5215943921861594
2018-04-19 → 2019-04-19,10208.325616879292,31396.444360089477,19165.079919105745,19490.234131480986,42.27253212414943,43.80713845855766,1.534606334408231
2018-04-20 → 2019-04-20,10208.325616879292,31396.444360089477,19183.469944697084,19511.241589977573,42.35932617044593,43.90628580972738,1.5469596392814466
2018-04-21 → 2019-04-21,10208.325616879292,31396.444360089477,19204.1537388526,19532.737328162955,42.45694594691686,44.00773765850121,1.5507917115843526
2018-04-22 → 2019-04-22,10208.325616879292,31396.444360089477,19224.077423123308,19554.210180203958,42.55097828887309,44.10908149322879,1.558103204355703
2018-04-23 → 2019-04-23,10208.325616879292,31396.444360089477,19242.307788192662,19575.584072602716,42.637018797189555,44.20995827543773,1.5729394782481734
2018-04-24 → 2019-04-24,10208.325616879292,31396.444360089477,19262.013738159603,19597.006363252207,42.730023514624676,44.31106347929805,1.5810399646733728
2018-04-25 → 2019-04-25,10208.325616879292,31396.444360089477,19286.991075404694,19618.938624172923,42.847907209481235,44.41457555220327,1.566668342722032
2018-04-26 → 2019-04-26,10208.325616879292,31396.444360089477,19309.18902395125,19640.181639000857,42.952673228662,44.51483464120211,1.5621614125401067
2018-04-27 → 2019-04-27,10208.325616879292,31396.444360089477,19332.425796410454,19661.713849543696,43.062342108380975,44.616458625869164,1.5541165174881897
2018-04-28 → 2019-04-28,10208.325616879292,31396.444360089477,19355.071385635027,19682.96533490754,43.169220824226514,44.716757692631084,1.5475368684045705
2018-04-29 → 2019-04-29,10208.325616879292,31396.444360089477,19378.889561953267,19704.455831366282,43.2816337128218,44.81818480241461,1.5365510895928125
2018-04-30 → 2019-04-30,10208.325616879292,31396.444360089477,19401.69234789424,19725.918015732317,43.38925433840603,44.9194782897041,1.530223951298069
2018-05-01 → 2019-05-01,10208.325616879292,31396.444360089477,19423.491046150466,19747.16395261699,43.49213604546278,45.019751169718425,1.5276151242556466
2018-05-02 → 2019-05-02,10208.325616879292,31396.444360089477,19444.03582128675,19768.215870672993,43.58909970413053,45.119108353388874,1.5300086492583418
2018-05-03 → 2019-05-03,10208.325616879292,31396.444360089477,19462.637063814753,19789.301647672342,43.676890615411715,45.218625338614885,1.5417347232031702
2018-05-04 → 2019-05-04,10208.325616879292,31396.444360089477,19481.929975912954,19810.731765661338,43.76794594850674,45.31976748459168,1.5518215360849368
2018-05-05 → 2019-05-05,10208.325616879292,31396.444360089477,19501.449596530136,19832.055772654945,43.860071261063986,45.420408826336285,1.5603375652722988
2018-05-06 → 2019-05-06,10422.000538627015,31396.444360089477,19521.56203777369,19853.382534823035,43.38404191597868,44.96606478091779,1.5820228649391126
2018-05-07 → 2019-05-07,10707.198871164717,31396.444360089477,19539.986044262652,19874.48790922808,42.692650042874924,44.30944107154966,1.616791028674733
2018-05-08 → 2019-05-08,10760.738739443661,31396.444360089477,19556.79229742855,19895.324279921104,42.62540724163329,44.26592290276899,1.6405156611357015
2018-05-09 → 2019-05-09,10760.738739443661,31396.444360089477,19571.559567514396,19915.98193546685,42.696968982032764,44.3660292714365,1.6690602894037383
2018-05-10 → 2019-05-10,11064.96956217875,31396.444360089477,19585.135537419337,19936.61042872043,41.90628599218058,43.63500904249864,1.7287230503180595
2018-05-11 → 2019-05-11,11499.760738421191,31396.444360089477,19592.203168957036,19956.933300144923,40.67231798229354,42.50543820535766,1.833120223064121
2018-05-12 → 2019-05-12,11499.760738421191,31396.444360089477,19599.107410735884,19976.63420881882,40.7070184475074,42.60445424767158,1.8974358001641818
2018-05-13 → 2019-05-13,11499.760738421191,31396.444360089477,19601.94316092194,19996.12967730749,40.72127082363187,42.70243775517148,1.9811669315396117
2018-05-14 → 2019-05-14,11532.59653702185,31396.444360089477,19604.866844811186,20015.64915670376,40.63799914141063,42.70598876533202,2.0679896239213917
