window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-03-01 → 2017-03-01,81402.75502744006,251689.8114505232,163059.29716565687,202713.3628922069,47.95228941848566,71.23888944522425,23.286600026738583
2016-03-02 → 2017-03-02,79180.86023057195,251689.8114505232,162644.35578767446,202355.0026602885,48.38212450244707,71.40159484980454,23.01947034735747
2016-03-03 → 2017-03-03,77557.66620995408,251689.8114505232,162210.46406959204,202187.91538808492,48.61411300175932,71.57222407496913,22.958111073209807
2016-03-04 → 2017-03-04,77557.66620995408,251689.8114505232,161774.11278519878,202018.72501143842,48.36352671064667,71.47506201657218,23.111535305925514
2016-03-05 → 2017-03-05,77557.66620995408,251689.8114505232,161318.50936009956,201833.659201475,48.10188436743095,71.36878306979429,23.266898702363342
2016-03-06 → 2017-03-06,77557.66620995408,247705.51160938002,160843.91323223722,201632.65502357352,48.94933980901537,72.92186893248666,23.97252912347129
2016-03-07 → 2017-03-07,77557.66620995408,244557.62237222082,160388.45008512968,201441.2420496066,49.59928480142381,74.18180141273818,24.582516611314368
2016-03-08 → 2017-03-08,77557.66620995408,244557.62237222082,159964.40281601672,201263.59350265417,49.34536421434238,74.0754250093936,24.730060795051216
2016-03-09 → 2017-03-09,77557.66620995408,244557.62237222082,159529.2476262797,201083.29855331237,49.08479217603946,73.96746393354363,24.88267175750417
2016-03-10 → 2017-03-10,77557.66620995408,244557.62237222082,159115.6694984099,200924.73438845732,48.837140537455824,73.87251530690986,25.035374769454037
2016-03-11 → 2017-03-11,77557.66620995408,244557.62237222082,158691.58966148514,200770.49291325363,48.58320044868556,73.78015511787255,25.196954669186994
2016-03-12 → 2017-03-12,77557.66620995408,244557.62237222082,158262.11745525664,200614.7298738451,48.326031395412755,73.68688381230575,25.360852416892996
2016-03-13 → 2017-03-13,77557.66620995408,244557.62237222082,157816.5957324435,200447.87549884696,48.059251850644344,73.58697098667841,25.527719136034065
2016-03-14 → 2017-03-14,77557.66620995408,244557.62237222082,157372.30451991284,200282.9211716068,47.793209138573836,73.48819591449822,25.694986775924384
2016-03-15 → 2017-03-15,77557.66620995408,244557.62237222082,156931.0529169142,200096.84419993832,47.52898655244938,73.376772548921,25.847785996471615
2016-03-16 → 2017-03-16,77557.66620995408,244557.62237222082,156505.038914342,199911.1016806147,47.27388828035268,73.26554945426153,25.991661173908852
2016-03-17 → 2017-03-17,77557.66620995408,244557.62237222082,156104.7168271074,199732.06145385365,47.03417439273606,73.15833970949545,26.124165316759388
2016-03-18 → 2017-03-18,77557.66620995408,244557.62237222082,155735.86482722234,199422.56236651845,46.81330487374849,72.97301086603487,26.159705992286376
2016-03-19 → 2017-03-19,77557.66620995408,244424.4163880815,155335.4834824195,199256.5018902533,46.61073412734348,72.93174676823739,26.321012640893912
2016-03-20 → 2017-03-20,77557.66620995408,242953.27742632237,154930.94063184116,199090.72393985456,46.78073006463782,73.48021923684094,26.699489172203116
2016-03-21 → 2017-03-21,77557.66620995408,242953.27742632237,154513.61237670376,198928.41725673352,46.528408825840586,73.38208683663552,26.853678010794937
2016-03-22 → 2017-03-22,77557.66620995408,242261.1505855176,154113.2042067826,198762.90577860252,46.480824790727254,73.58996685963933,27.109142068912078
2016-03-23 → 2017-03-23,77557.66620995408,242261.1505855176,153723.07014429895,198603.47172198028,46.24395423272858,73.49316620164069,27.249211968912107
2016-03-24 → 2017-03-24,77557.66620995408,242261.1505855176,153360.64886194014,198445.11555778395,46.02390953620449,73.39701998785736,27.37311045165287
2016-03-25 → 2017-03-25,77557.66620995408,242261.1505855176,152982.0835370066,198282.156516554,45.79406295683869,73.29807912947311,27.504016172634422
2016-03-26 → 2017-03-26,77557.66620995408,242261.1505855176,152609.61783349092,198122.63135034835,45.56791977296628,73.2012231541363,27.633303381170023
2016-03-27 → 2017-03-27,77557.66620995408,242261.1505855176,152216.10629041004,197963.58777226662,45.32899857189225,73.10465957584607,27.77566100395382
2016-03-28 → 2017-03-28,77557.66620995408,242261.1505855176,151835.33130675694,197814.71157663863,45.097810394485606,73.01426914106419,27.916458746578584
2016-03-29 → 2017-03-29,77557.66620995408,242261.1505855176,151452.07960787194,197652.26342941285,44.86511847522354,72.91563847284144,28.050519997617897
2016-03-30 → 2017-03-30,77557.66620995408,242261.1505855176,151058.30073214302,197480.3140349311,44.626034962678645,72.81123910622594,28.185204143547296
2016-03-31 → 2017-03-31,77557.66620995408,240409.57450928085,150648.9624896463,197316.43604165313,44.88206312286386,73.5384504132299,28.656387290366034
2016-04-01 → 2017-04-01,77557.66620995408,239692.8133775258,150242.87932354756,197156.44471241522,44.830016429732574,73.76486874795388,28.93485231822131
2016-04-02 → 2017-04-02,77557.66620995408,238866.74323962914,149835.11659807578,196986.1618766684,44.80680921311405,74.0370584630794,29.230249249965354
2016-04-03 → 2017-04-03,77557.66620995408,238866.74323962914,149422.90945737428,196810.93761036417,44.55127049930338,73.92843204878778,29.377161549484406
2016-04-04 → 2017-04-04,77557.66620995408,238866.74323962914,149011.75680091424,196636.06615108374,44.29638548971126,73.82002434941928,29.523638859708022
2016-04-05 → 2017-04-05,77557.66620995408,238866.74323962914,148601.06523158267,196460.36521340004,44.04178632090193,73.71110243323265,29.669316112330726
2016-04-06 → 2017-04-06,77557.66620995408,238866.74323962914,148183.09979545747,196288.7243193466,43.78267787900791,73.60469745143374,29.822019572425823
2016-04-07 → 2017-04-07,77557.66620995408,238866.74323962914,147764.7734862579,196116.201348629,43.523345721820874,73.49774564568638,29.974399923865505
2016-04-08 → 2017-04-08,77557.66620995408,238866.74323962914,147347.18686351244,195943.13120035935,43.26447211691602,73.39045462929937,30.125982512383352
2016-04-09 → 2017-04-09,77557.66620995408,238801.04565286302,146919.67432659454,195765.87251108457,43.016965010460666,73.31042471916449,30.29345970870382
2016-04-10 → 2017-04-10,77557.66620995408,236992.38357409684,146492.70997448184,195588.59256794717,43.23715995123118,74.03088129696054,30.793721345729367
2016-04-11 → 2017-04-11,77557.66620995408,236254.11874277255,146067.36201675693,195335.6151660281,43.17027552499009,74.21586751078603,31.045591985795937
2016-04-12 → 2017-04-12,77557.66620995408,235364.71702839778,145646.52865475765,195085.45651811367,43.14690762654166,74.47562684849537,31.328719221953705
2016-04-13 → 2017-04-13,77557.66620995408,235364.71702839778,145240.31523243774,194881.8483154798,42.889496173622966,74.34660333428741,31.457107160664442
2016-04-14 → 2017-04-14,77557.66620995408,234820.83213053396,144829.9053633345,194717.99001827196,42.7768567163107,74.49953275612263,31.722676039811937
2016-04-15 → 2017-04-15,77557.66620995408,232915.65491887127,144420.73828800503,194555.44008238098,43.03806494516826,75.30850189599005,32.27043695082179
2016-04-16 → 2017-04-16,77557.66620995408,232915.65491887127,144019.1925620273,194357.20319079034,42.77960013797378,75.18090183291119,32.40130169493741
2016-04-17 → 2017-04-17,77557.66620995408,232915.65491887127,143616.27983094438,194161.58852946587,42.520255424237924,75.05498963299787,32.53473420875995
2016-04-18 → 2017-04-18,77557.66620995408,232743.82923860825,143207.1812597443,193960.18275184615,42.30371688335927,75.00830890470502,32.704592021345746
2016-04-19 → 2017-04-19,77557.66620995408,228535.52828649737,142797.1561238473,193759.13281657614,43.21129536250677,76.96589752192267,33.7546021594159
2016-04-20 → 2017-04-20,77557.66620995408,228454.3622158911,142393.83238885493,193572.7713556048,42.967253687482916,76.88379415615975,33.916540468676835
2016-04-21 → 2017-04-21,77557.66620995408,228454.3622158911,141995.6484617856,193395.55767645512,42.70337519470686,76.76635375896065,34.06297856425379
2016-04-22 → 2017-04-22,77557.66620995408,228454.3622158911,141611.10355694042,193266.09659006665,42.448535350612424,76.68055924535288,34.23202389474046
2016-04-23 → 2017-04-23,77557.66620995408,228454.3622158911,141219.99037165163,193098.15470041265,42.18934267400577,76.56926330972325,34.37992063571748
2016-04-24 → 2017-04-24,77557.66620995408,228454.3622158911,140835.38284525563,192940.14329936606,41.934461330294404,76.46454835888008,34.530087028585676
2016-04-25 → 2017-04-25,77557.66620995408,228454.3622158911,140459.2325524254,192797.98822279088,41.68518463783758,76.37034147407886,34.685156836241276
2016-04-26 → 2017-04-26,77131.60176632316,228454.3622158911,140082.79508307547,192594.9982238703,41.60061125618466,76.30272942055414,34.70211816436948
2016-04-27 → 2017-04-27,74300.27958732945,228454.3622158911,139703.98924925373,192403.79711694384,42.42749108339625,76.61394075055927,34.18644966716302
2016-04-28 → 2017-04-28,74184.79320063037,228454.3622158911,139293.7141730579,192258.40743163845,42.204643072534154,76.53720366544094,34.33256059290679
2016-04-29 → 2017-04-29,73653.14615724926,228454.3622158911,138889.21466747063,191992.96190406274,42.14183206772008,76.44630885973399,34.30447679201391
2016-04-30 → 2017-04-30,72361.18448066026,228454.3622158911,138489.07143012152,191746.49278114995,42.36436717409203,76.48336079299638,34.11899361890435
2016-05-01 → 2017-05-01,69592.25607570364,228454.3622158911,138071.91536327,191474.7141763836,43.10635239037852,76.72217186465164,33.615819474273124
2016-05-02 → 2017-05-02,68314.45371497168,228454.3622158911,137658.0886346295,191132.72065957484,43.30190741882415,76.69435314052151,33.392445721697364
2016-05-03 → 2017-05-03,65815.06602518205,228454.3622158911,137223.83223191212,190738.34647323296,43.90621939423357,76.81002277676315,32.90380338252958
2016-05-04 → 2017-05-04,64942.23170889377,228454.3622158911,136796.295289266,190402.3882244459,43.944179161250254,76.72834799873345,32.7841688374832
2016-05-05 → 2017-05-05,64942.23170889377,228454.3622158911,136365.51596923565,190049.71746811102,43.680725117385336,76.51266323256878,32.83193811518345
2016-05-06 → 2017-05-06,63561.25406921095,228454.3622158911,135931.11892539836,189699.22122694144,43.888956712375766,76.49680970627641,32.60785299390064
2016-05-07 → 2017-05-07,63561.25406921095,228454.3622158911,135518.34724081433,189328.81286645614,43.638629885970836,76.27217426538472,32.633544379413884
2016-05-08 → 2017-05-08,59344.134688936545,228454.3622158911,135088.27763275505,188953.28504274055,44.78980606406292,76.64181655313872,31.852010489075802
2016-05-09 → 2017-05-09,58165.64132931377,228454.3622158911,134655.00995643224,188574.53002250864,44.91746031615626,76.58104894689716,31.663588630740897
2016-05-10 → 2017-05-10,56101.013240400134,228454.3622158911,134218.76323817114,188203.83871974814,45.3241845674142,76.64650920019741,31.322324632783214
2016-05-11 → 2017-05-11,54481.43742359763,228454.3622158911,133761.9083436119,187760.95481286655,45.57058002828161,76.6093445565691,31.038764528287487
2016-05-12 → 2017-05-12,54481.43742359763,228454.3622158911,133320.23629568738,187330.35386588133,45.316706014005064,76.36183423420181,31.045128220196744
2016-05-13 → 2017-05-13,54481.43742359763,228454.3622158911,132874.05468828027,186905.75683616468,45.060239895533,76.11777497600197,31.057535080468966
2016-05-14 → 2017-05-14,54481.43742359763,228454.3622158911,132428.75498488918,186486.77165878654,44.80428069732861,75.87694142223008,31.072660724901468
2016-05-15 → 2017-05-15,54481.43742359763,228454.3622158911,131989.65870474358,184989.3939420117,44.55188723974327,75.01624558777046,30.464358348027183
2016-05-16 → 2017-05-16,54481.43742359763,228454.3622158911,131552.30246067003,183485.1210608236,44.300493958521095,74.15158639842589,29.851092439904797
2016-05-17 → 2017-05-17,54481.43742359763,228454.3622158911,131103.1628004203,181792.24548689165,44.04232754510593,73.17851798795164,29.13619044284571
2016-05-18 → 2017-05-18,52791.41845486765,228454.3622158911,130644.98386074562,179988.0880292227,44.3198569595828,72.40950587017191,28.089648910589112
2016-05-19 → 2017-05-19,50824.74462526852,228454.3622158911,130182.67799733016,178125.94563968966,44.67607060606041,71.6666526343643,26.99058202830389
2016-05-20 → 2017-05-20,48825.319499160396,226984.52458407832,129691.88826313142,175798.42498932246,45.39005925931626,71.26946117077786,25.8794019114616
2016-05-21 → 2017-05-21,48825.319499160396,226984.52458407832,129207.8801140744,173480.11306702776,45.11838755488407,69.96820260196593,24.849815047081854
2016-05-22 → 2017-05-22,48101.35532716232,226984.52458407832,128724.04348786769,171100.78103119857,45.07002447218121,68.75964139889635,23.68961692671514
2016-05-23 → 2017-05-23,44300.94160883688,225121.25506433824,128224.90801525774,168536.92288637368,46.41290837440892,68.70687197880034,22.293963604391415
2016-05-24 → 2017-05-24,41407.743586205004,224379.02574822176,127722.9585303448,165947.22025128943,47.174187076915004,68.06504014920093,20.89085307228592
2016-05-25 → 2017-05-25,41407.743586205004,221951.18176363033,127227.69030579564,163280.37689499574,47.53423751421686,67.50321946844889,19.968981954232028
2016-05-26 → 2017-05-26,41407.743586205004,220054.09166218038,126741.13198540594,162390.8432484947,47.76665703958865,67.72212304661137,19.95546600702272
2016-05-27 → 2017-05-27,41407.743586205004,211945.18065971642,126273.54290320154,161793.07025851292,49.76373561918519,70.59172973287674,20.827994113691553
2016-05-28 → 2017-05-28,41407.743586205004,189760.1087175169,125817.2163646463,159916.58957533713,56.897962296541415,79.8833546632275,22.985392366686078
2016-05-29 → 2017-05-29,41407.743586205004,189760.1087175169,125422.1712561914,158865.79922817743,56.63167391744801,79.1750475551948,22.543373637746782
2016-05-30 → 2017-05-30,41407.743586205004,189760.1087175169,125030.32841338968,157738.83876946146,56.36754409218039,78.41539639781793,22.04785230563754
2016-05-31 → 2017-05-31,41407.743586205004,189760.1087175169,124637.00917185123,157605.5569551428,56.10241906960975,78.32555501632011,22.223135946710357
2016-06-01 → 2017-06-01,41407.743586205004,189760.1087175169,124236.25706389236,157467.5846505474,55.83228376869687,78.2325519122083,22.400268143511425
2016-06-02 → 2017-06-02,40331.94978424217,189760.1087175169,123838.23733121523,157342.1920304952,55.88390310307025,78.30534959512048,22.421446492050222
2016-06-03 → 2017-06-03,39222.577888792635,189760.1087175169,123438.2784440616,157241.36484794668,55.943325290147286,78.39824813749019,22.4549228473429
2016-06-04 → 2017-06-04,39222.577888792635,189760.1087175169,123067.29377412598,157183.3011182624,55.696885304122986,78.35967720480342,22.662791900680432
2016-06-05 → 2017-06-05,37239.52465292951,189760.1087175169,122693.2616833651,157130.4497433439,56.02767492304434,78.60638996743191,22.57871504438757
2016-06-06 → 2017-06-06,34826.92456587288,189760.1087175169,122313.35868003289,157078.73399907714,56.46720203499521,78.90614919109117,22.438947156095963
2016-06-07 → 2017-06-07,34826.92456587288,189760.1087175169,121947.93372086949,157040.35676383766,56.23134232478249,78.88137900680198,22.65003668201949
2016-06-08 → 2017-06-08,34826.92456587288,189760.1087175169,121573.10196858001,156992.89104755106,55.989411098530404,78.85074275766884,22.861331659138436
2016-06-09 → 2017-06-09,34826.92456587288,189760.1087175169,121201.93903666805,156951.24411419834,55.749847873941484,78.82386218099913,23.074014307057645
2016-06-10 → 2017-06-10,34289.697457821,189760.1087175169,120822.1849758407,156902.18448745654,55.658492710536976,78.86548059927951,23.206987888742532
2016-06-11 → 2017-06-11,33622.32213224221,189760.1087175169,120442.82299637339,156856.52053832018,55.60505420429674,78.92656934698736,23.32151514269062
2016-06-12 → 2017-06-12,33622.32213224221,189760.1087175169,120094.0547632026,156841.3739656708,55.381682116861455,78.91686857372764,23.535186456866185
2016-06-13 → 2017-06-13,33622.32213224221,189760.1087175169,119787.42363785229,156892.94639207353,55.18529715966671,78.94989864769668,23.764601488029975
2016-06-14 → 2017-06-14,33622.32213224221,189760.1087175169,119511.30044151639,156974.60251236876,55.00845130936058,79.00219612294661,23.993744813586034
2016-06-15 → 2017-06-15,33622.32213224221,189760.1087175169,119225.77942873082,157039.6620692452,54.82558653394016,79.04386416391178,24.218277629971617
2016-06-16 → 2017-06-16,33622.32213224221,189760.1087175169,118942.9851048362,157241.39503710243,54.644468093568165,79.17306605172453,24.528597958156368
2016-06-17 → 2017-06-17,33622.32213224221,189760.1087175169,118689.95209071519,157313.45372099394,54.4824105803583,79.2192167532731,24.736806172914804
2016-06-18 → 2017-06-18,33622.32213224221,189760.1087175169,118434.59217623038,157379.2829416796,54.31886278064273,79.261377733088,24.942514952445265
2016-06-19 → 2017-06-19,33622.32213224221,189760.1087175169,118179.7820484338,157447.96917823283,54.15566709728557,79.3053685171611,25.149701419875527
2016-06-20 → 2017-06-20,33622.32213224221,189760.1087175169,117923.4134767814,157519.51109775787,53.99147329304436,79.35118825182602,25.35971495878166
2016-06-21 → 2017-06-21,33622.32213224221,189760.1087175169,117648.7702991354,157575.13005425772,53.81557533544393,79.38680996628491,25.571234630840983
2016-06-22 → 2017-06-22,33622.32213224221,189760.1087175169,117342.42919396165,157608.91442357164,53.61937612455885,79.40844750198512,25.789071377426275
2016-06-23 → 2017-06-23,33622.32213224221,189760.1087175169,116984.82662088469,157605.2276613189,53.390345996171796,79.40608627839322,26.015740282221422
2016-06-24 → 2017-06-24,33622.32213224221,189760.1087175169,116656.17014862015,157619.1251688587,53.17985468625109,79.41498707546722,26.235132389216133
2016-06-25 → 2017-06-25,33622.32213224221,189760.1087175169,116354.15582228912,157650.48895894224,52.98642660395528,79.4350743270989,26.448647723143623
2016-06-26 → 2017-06-26,33622.32213224221,189760.1087175169,116058.27776399466,157683.98116514637,52.79692855561906,79.45652474402655,26.65959618840749
2016-06-27 → 2017-06-27,33622.32213224221,189760.1087175169,115732.86647589519,157699.7705150779,52.58851565620747,79.46663719039641,26.878121534188942
2016-06-28 → 2017-06-28,33622.32213224221,189760.1087175169,115420.58033608914,157722.2099382716,52.38850888870055,79.48100874239832,27.092499853697767
2016-06-29 → 2017-06-29,33622.32213224221,189760.1087175169,115105.97910836241,157743.09677964385,52.18701940008472,79.49438592791441,27.307366527829686
2016-06-30 → 2017-06-30,33622.32213224221,189760.1087175169,114789.51817875457,157761.29555700827,51.98433884688309,79.50604151607307,27.521702669189978
2016-07-01 → 2017-07-01,33622.32213224221,189760.1087175169,114497.5722591171,157789.8878285234,51.797359175899956,79.52435372104308,27.72699454514313
2016-07-02 → 2017-07-02,33622.32213224221,189760.1087175169,114202.76769535121,157819.27274522543,51.608548657822794,79.54317358351499,27.93462492569219
2016-07-03 → 2017-07-03,33622.32213224221,189760.1087175169,113921.03487967857,157855.3844964049,51.42811007096043,79.5663017141035,28.138191643143074
2016-07-04 → 2017-07-04,33622.32213224221,189760.1087175169,113613.74889378024,157880.35249492805,51.23130570180761,79.58229271735084,28.350987015543232
2016-07-05 → 2017-07-05,33622.32213224221,189760.1087175169,113316.61532349097,157910.11753454682,51.041003548313846,79.60135603332944,28.560352485015592
2016-07-06 → 2017-07-06,33622.32213224221,189760.1087175169,113012.65607479951,157936.53383958162,50.84632982112773,79.61827461890218,28.771944797774445
2016-07-07 → 2017-07-07,33622.32213224221,189760.1087175169,112718.93778440983,157965.69445975588,50.6582150176498,79.63695082842966,28.97873581077986
2016-07-08 → 2017-07-08,33622.32213224221,189760.1087175169,112399.06079045495,157983.53971445124,50.45334661202514,79.64837999947508,29.19503338744994
2016-07-09 → 2017-07-09,33622.32213224221,189760.1087175169,112097.24992676539,158008.84930427992,50.26004883940382,79.66458977827509,29.404540938871264
2016-07-10 → 2017-07-10,33622.32213224221,189760.1087175169,111795.95843948635,158241.4957454914,50.06708370657578,79.8135905078867,29.74650680131092
